"timestamp","tablet_id","lat","lon","activity"
"2019-06-21 18:24:00+00","CH184703948","48.8225517273","2.24606823921","Domicile"
"2019-06-22 05:47:00+00","CH184703920","48.2065010071","2.98609519005","Rue"
"2019-06-22 06:00:00+00","CH184703948","48.8214378357","2.2500243187","Voiture"
"2019-06-22 06:06:00+00","CH184703920","48.2063369751","2.98608613014","Voiture"
"2019-06-22 06:32:00+00","CH184703948","48.8214378357","2.2500243187","Magasin"
"2019-06-22 07:42:00+00","CH184703920","48.2062683105","2.98622751236","Domicile"
"2019-06-22 11:34:00+00","CH184703949","48.8319282532","2.27679872513","Rue"
"2019-06-22 11:39:00+00","CH184703949","48.8319282532","2.27679872513","Métro"
"2019-06-22 12:10:00+00","CH184703949","48.8319282532","2.27679872513","Rue"
"2019-06-22 12:10:00+00","CH184703949","48.8319282532","2.27679872513","Magasin"
"2019-06-22 12:14:00+00","CH184703949","48.8319282532","2.27679872513","Magasin"
"2019-06-22 16:57:00+00","CH184703949","48.8548851013","2.37151861191","Rue"
"2019-06-22 17:00:00+00","CH184703949","48.8565254211","2.37139105797","Métro"
"2019-06-22 17:38:00+00","CH184703949","48.8000717163","2.46832609177","Rue"
"2019-06-22 17:44:00+00","CH184703949","48.8151092529","2.39025974274","Domicile"
"2019-06-23 08:20:00+00","CH184703920","48.2060966492","2.986525774","Parc"
"2019-06-23 18:50:00+00","CH184703920","48.8366203308","2.39437627792","Voiture"
"2019-06-23 20:19:00+00","CH184703920","48.8366203308","2.39437627792","Domicile"
"2019-06-24 05:49:00+00","CH184703920","48.8473358154","2.44717121124","Bus"
"2019-06-24 06:12:00+00","CH184703920","48.8473358154","2.44717121124","Bureau"
"2019-06-25 09:48:18+00","CH184703919","48.8604143","2.3816256","Rue"
"2019-06-25 09:48:58+00","CH184703919","48.8604144","2.3816162","Rue"
"2019-06-25 09:50:01+00","CH184703919","48.8604122","2.3816647","Domicile"
"2019-06-25 09:50:41+00","CH184703919","48.8604145","2.3816489","Domicile"
"2019-06-26 08:28:24+00","CH184703919","48.860408","2.3816195","Rue"
"2019-06-26 12:04:08+00","CH184703919","48.7986283333333","2.25894333333333","Rue"
"2019-06-26 12:04:08+00","CH184703919","48.7986283333333","2.25894333333333","Deux Roues"
"2019-06-26 12:04:39+00","CH184703919","48.7986133333333","2.259085","Rue"
"2019-06-26 12:04:39+00","CH184703919","48.7986133333333","2.259085","Deux Roues"
"2019-06-26 13:04:19+00","CH184703919","48.7988133333333","2.25888166666667","Bureau"
"2019-06-26 13:04:50+00","CH184703919","48.79874","2.258785","Bureau"
"2019-06-26 19:58:54+00","CH184703919","48.8599044","2.3815209","Rue"
"2019-06-26 19:58:54+00","CH184703919","48.8599044","2.3815209","Deux Roues"
"2019-06-26 20:51:01+00","CH184703919","48.85983","2.3815324","Domicile"
"2019-06-26 20:51:42+00","CH184703919","48.8598364","2.3815193","Domicile"
"2019-06-27 07:39:06+00","CH184703919","48.8598511","2.3814979","Voiture"
"2019-06-27 07:39:06+00","CH184703919","48.8598511","2.3814979","Rue"
"2019-06-27 07:39:47+00","CH184703919","48.8597933","2.3814241","Rue"
"2019-06-27 07:39:47+00","CH184703919","48.8597933","2.3814241","Voiture"
"2019-06-27 07:51:21+00","CH184703919","48.859803","2.3814284","Magasin"
"2019-06-27 07:53:23+00","CH184703919","48.8598042","2.3813687","Rue"
"2019-06-27 08:08:15+00","CH184703919","48.8598763","2.3814996","Domicile"
"2019-06-27 08:08:56+00","CH184703919","48.859833","2.3814918","Domicile"
"2019-06-27 12:58:13+00","CH184703919","48.8598584","2.3815744","Rue"
"2019-06-27 12:58:54+00","CH184703919","48.85984","2.381577","Rue"
"2019-06-27 13:03:39+00","CH184703919","48.8598165","2.3815859","Magasin"
"2019-06-27 13:52:26+00","CH184703919","48.8598195","2.3815758","Rue"
"2019-06-27 13:59:13+00","CH184703919","48.8598571","2.3815713","Domicile"
"2019-06-27 13:59:54+00","CH184703919","48.8598466","2.3815728","Domicile"
"2019-06-27 14:17:23+00","CH184703919","48.8599335","2.381516","Bureau"
"2019-06-27 14:17:23+00","CH184703919","48.8599335","2.381516","Voiture"
"2019-06-28 07:36:00+00","CH184703919","48.851105","2.33079166666667","Deux Roues"
"2019-06-28 07:36:00+00","CH184703919","48.851105","2.33079166666667","Rue"
"2019-06-28 07:36:31+00","CH184703919","48.85111","2.33074166666667","Deux Roues"
"2019-06-28 07:36:31+00","CH184703919","48.85111","2.33074166666667","Rue"
"2019-06-28 08:56:08+00","CH184703919","48.85204","2.33379666666667","Magasin"
"2019-06-28 08:56:38+00","CH184703919","48.85204","2.33379666666667","Magasin"
"2019-06-28 09:13:22+00","CH184703919","48.8515233333333","2.33532","Deux Roues"
"2019-06-28 09:13:22+00","CH184703919","48.8515233333333","2.33532","Rue"
"2019-06-28 09:13:53+00","CH184703919","48.8513983333333","2.33506333333333","Rue"
"2019-06-28 09:13:53+00","CH184703919","48.8513983333333","2.33506333333333","Deux Roues"
"2019-06-28 10:28:26+00","CH184703919","48.8575283333333","2.353595","Rue"
"2019-06-28 10:28:26+00","CH184703919","48.8575283333333","2.353595","Rue"
"2019-06-28 10:28:26+00","CH184703919","48.8575283333333","2.353595","Restaurant"
"2019-06-28 10:28:57+00","CH184703919","48.8576166666667","2.35363166666667","Rue"
"2019-06-28 10:28:57+00","CH184703919","48.8576166666667","2.35363166666667","Restaurant"
"2019-06-28 10:28:57+00","CH184703919","48.8576166666667","2.35363166666667","Rue"
"2019-06-28 12:42:28+00","CH184703919","48.8576966666667","2.38048166666667","Rue"
"2019-06-28 12:42:28+00","CH184703919","48.8576966666667","2.38048166666667","Magasin"
"2019-06-28 12:42:59+00","CH184703919","48.8588166666667","2.38081","Rue"
"2019-06-28 12:42:59+00","CH184703919","48.8588166666667","2.38081","Magasin"
"2019-06-28 12:56:16+00","CH184703919","48.8598346","2.3815465","Magasin"
"2019-06-28 12:56:57+00","CH184703919","48.8598581","2.3815631","Magasin"
"2019-06-28 14:17:30+00","CH184703919","48.8598172","2.3815712","Deux Roues"
"2019-06-28 14:17:30+00","CH184703919","48.8598172","2.3815712","Rue"
"2019-06-28 14:17:30+00","CH184703919","48.8598172","2.3815712","Deux Roues"
"2019-06-28 14:17:30+00","CH184703919","48.8598172","2.3815712","Inconnu"
"2019-06-28 14:50:03+00","CH184703919","48.8597985","2.3815381","Domicile"
"2019-06-28 14:50:44+00","CH184703919","48.859816","2.381534","Domicile"
"2019-06-29 14:49:05+00","CH184703919","48.8651833333333","2.39957666666667","Deux Roues"
"2019-06-29 14:49:05+00","CH184703919","48.8651833333333","2.39957666666667","Rue"
"2019-06-29 14:49:35+00","CH184703919","48.864965","2.39972833333333","Deux Roues"
"2019-06-29 14:49:35+00","CH184703919","48.864965","2.39972833333333","Rue"
"2019-06-29 19:24:05+00","CH184703919","48.8598863","2.3815594","Bus"
"2019-06-29 19:24:05+00","CH184703919","48.8598863","2.3815594","Rue"
"2019-06-29 19:24:46+00","CH184703919","48.8598709","2.3815532","Bus"
"2019-06-29 19:24:46+00","CH184703919","48.8598709","2.3815532","Rue"
"2019-06-29 19:50:33+00","CH184703919","48.8598771","2.3815558","Domicile"
"2019-06-30 10:09:08+00","CH184703919","48.7986083333333","2.25880666666667","Deux Roues"
"2019-06-30 10:09:08+00","CH184703919","48.7986083333333","2.25880666666667","Rue"
"2019-06-30 10:09:39+00","CH184703919","48.798435","2.25852","Deux Roues"
"2019-06-30 10:09:39+00","CH184703919","48.798435","2.25852","Rue"
"2019-06-30 11:15:13+00","CH184703919","48.798595","2.25869666666667","Domicile"
"2019-06-30 11:15:44+00","CH184703919","48.798595","2.25868666666667","Domicile"
"2019-06-30 15:11:35+00","CH184703919","48.8598274","2.381564","Rue"
"2019-06-30 15:11:35+00","CH184703919","48.8598274","2.381564","Deux Roues"
"2019-06-30 16:06:25+00","CH184703919","48.8599212","2.3815259","Domicile"
"2019-07-01 04:18:29+00","CH184703941","48.8948916666667","2.22477666666667","Domicile"
"2019-07-01 04:18:59+00","CH184703941","48.894945","2.22465166666667","Domicile"
"2019-07-01 05:10:22+00","CH184703941","48.8948866666667","2.22452833333333","Rue"
"2019-07-01 05:10:52+00","CH184703941","48.8948866666667","2.22452833333333","Rue"
"2019-07-01 05:17:29+00","CH184703941","48.89494","2.22468","Métro"
"2019-07-01 05:17:59+00","CH184703941","48.89494","2.22468","Métro"
"2019-07-01 05:37:24+00","CH184703941","48.8948433333333","2.224675","Rue"
"2019-07-01 05:37:55+00","CH184703941","48.8948433333333","2.224675","Rue"
"2019-07-01 05:39:26+00","CH184703941","48.8949316666667","2.22475166666667","Métro"
"2019-07-01 05:39:57+00","CH184703941","48.8949316666667","2.22475166666667","Métro"
"2019-07-01 05:56:19+00","CH184703941","48.8949366666667","2.224655","Rue"
